# ================================== Bohan ==================================
1258.69384765625,1571.22717285156,16.4523487091064,265.1985;
1328.25366210938,1518.07080078125,11.4727363586426,185.4126;
1328.1513671875,1441.82214355469,11.4854125976563,179.0988;
1329.00476074219,1405.36242675781,11.4659967422485,175.4848;
1318.40795898438,1381.03015136719,11.4179992675781,94.39079;
1285.48645019531,1387.45166015625,11.7055358886719,85.40276;
1209.96130371094,1630.69348144531,16.1323184967041,32.30728;
1196.91711425781,1644.5419921875,16.20361328125,44.35371;
1285.88391113281,1644.83715820313,16.2941856384277,268.0036;
1247.0439453125,1712.91064453125,16.1615924835205,79.60715;
1251.48791503906,1724.62658691406,16.1865386962891,267.2664;
1319.47448730469,1688.2939453125,16.4840278625488,183.0501;
1380.18676757813,1714.85668945313,16.4801425933838,169.7917;
1376.16821289063,1688.5869140625,16.6241569519043,174.6864;
1389.56518554688,1732.87829589844,16.1765575408936,268.7417;
1446.95227050781,1747.75183105469,16.3990116119385,271.1728;
1456.94958496094,1748.02062988281,16.4005432128906,274.3007;
1326.2890625,1760.18420410156,8.37751388549805,92.31955;
1324.32263183594,1766.50036621094,8.33293628692627,14.7462;
1316.63354492188,1780.314453125,8.32956123352051,91.69202;
1306.13891601563,1780.42541503906,8.47150325775146,95.84866;
1295.26879882813,1787.69409179688,8.30662536621094,358.9608;
1266.66613769531,1775.57434082031,11.8937845230103,86.27811;
1258.99096679688,1764.48376464844,12.0452728271484,189.4242;
1133.89978027344,1754.81176757813,10.0933656692505,94.8905;
1101.31140136719,1749.72314453125,10.3113126754761,120.1695;
1060.79504394531,1756.20385742188,14.5670652389526,93.5832;
1060.70715332031,1649.34704589844,14.1696214675903,224.583;
1082.58801269531,1645.7646484375,14.3222484588623,321.4513;
1088.61730957031,1653.68957519531,13.2625579833984,321.2406;
1118.85180664063,1609.61218261719,16.2422370910645,228.6592;
1128.72875976563,1553.78039550781,16.314058303833,16.80473;
1019.98565673828,1618.18383789063,16.3989448547363,144.0635;
1007.15075683594,1604.43701171875,16.3773002624512,129.7119;
990.465026855469,1588.79760742188,16.3853969573975,137.3909;
972.263427734375,1569.67712402344,16.386625289917,136.6915;
956.346740722656,1553.41613769531,16.3927040100098,134.3369;
940.428466796875,1536.95959472656,16.3899917602539,137.0804;
921.014099121094,1516.03161621094,16.3848533630371,133.312;
900.547424316406,1503.60083007813,16.3885631561279,51.70965;
891.826843261719,1511.92541503906,16.3813018798828,38.37659;
911.62060546875,1728.375,16.2518730163574,136.4135;
907.909484863281,1721.73742675781,16.3387718200684,153.5101;
950.558715820313,1756.56225585938,20.3898162841797,332.2905;
936.739013671875,1767.31298828125,20.4076671600342,61.19471;
918.846618652344,1773.88159179688,20.4897212982178,73.40962;
909.311157226563,1792.78393554688,20.4029941558838,10.88288;
895.949462890625,1787.91088867188,20.4039611816406,222.6078;
726.490051269531,1545.43994140625,20.4871864318848,92.50092;
717.490661621094,1545.26025390625,20.5901966094971,86.59222;
705.076904296875,1545.94580078125,20.7562084197998,84.35002;
694.254455566406,1559.32653808594,21.0855503082275,354.7209;
694.663391113281,1568.10119628906,20.9247589111328,359.6625;
713.447631835938,1583.73059082031,20.8539619445801,272.5666;
720.184448242188,1583.49011230469,21.2803649902344,266.7576;
777.888427734375,1475.72729492188,13.7668905258179,179.6717;
778.98681640625,1461.61010742188,13.7345066070557,177.703;
